"alpha","r2","n_fit","effective_r_max","vocabulary","tokens","r_max","generator","replicate","seed","benchmark"
1.19878040527924,0.872589341150077,775,784,11998,100000,3000,"random segmentation",87,2087,"Zipf-compatible / mimicking"
0.951299302309713,0.992064035539663,291,300,4481,100000,300,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
0.942367578595864,0.995149244907868,491,500,4481,100000,500,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
0.944658781824662,0.996145498034843,834,843,4481,100000,1000,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
0.944658781824662,0.996145498034843,834,843,4481,100000,2000,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
0.944658781824662,0.996145498034843,834,843,4481,100000,3000,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
1.19285495885972,0.830545858090848,291,300,12068,100000,300,"random segmentation",88,2088,"Zipf-compatible / mimicking"
0.994102380224848,0.83799601755526,491,500,12068,100000,500,"random segmentation",88,2088,"Zipf-compatible / mimicking"
1.19115343105937,0.865177844423103,752,761,12068,100000,1000,"random segmentation",88,2088,"Zipf-compatible / mimicking"
1.19115343105937,0.865177844423103,752,761,12068,100000,2000,"random segmentation",88,2088,"Zipf-compatible / mimicking"
1.19115343105937,0.865177844423103,752,761,12068,100000,3000,"random segmentation",88,2088,"Zipf-compatible / mimicking"
1.04237957436163,0.994652529959065,291,300,4579,100000,300,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
1.00768350621644,0.995285674028896,491,500,4579,100000,500,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
0.996732769588825,0.99588921354417,884,893,4579,100000,1000,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
0.996732769588825,0.99588921354417,884,893,4579,100000,2000,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
0.996732769588825,0.99588921354417,884,893,4579,100000,3000,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
1.21307723451584,0.83231206769187,291,300,12316,100000,300,"random segmentation",89,2089,"Zipf-compatible / mimicking"
0.997806916887742,0.831587530813682,491,500,12316,100000,500,"random segmentation",89,2089,"Zipf-compatible / mimicking"
1.1757972376762,0.858233403546707,739,748,12316,100000,1000,"random segmentation",89,2089,"Zipf-compatible / mimicking"
1.1757972376762,0.858233403546707,739,748,12316,100000,2000,"random segmentation",89,2089,"Zipf-compatible / mimicking"
1.1757972376762,0.858233403546707,739,748,12316,100000,3000,"random segmentation",89,2089,"Zipf-compatible / mimicking"
1.04330219182172,0.994890385885438,291,300,4398,100000,300,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
1.0249479834061,0.996248377353497,491,500,4398,100000,500,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
1.01903116946789,0.996524715094661,760,769,4398,100000,1000,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
1.01903116946789,0.996524715094661,760,769,4398,100000,2000,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
1.01903116946789,0.996524715094661,760,769,4398,100000,3000,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
1.2007954577374,0.831152546256115,291,300,12201,100000,300,"random segmentation",90,2090,"Zipf-compatible / mimicking"
0.992910297605839,0.833908909761014,491,500,12201,100000,500,"random segmentation",90,2090,"Zipf-compatible / mimicking"
1.18197068023138,0.861068389119081,751,760,12201,100000,1000,"random segmentation",90,2090,"Zipf-compatible / mimicking"
1.18197068023138,0.861068389119081,751,760,12201,100000,2000,"random segmentation",90,2090,"Zipf-compatible / mimicking"
1.18197068023138,0.861068389119081,751,760,12201,100000,3000,"random segmentation",90,2090,"Zipf-compatible / mimicking"
0.939654315991391,0.99686124725557,291,300,4519,100000,300,"Simon reinforcement",90,2090,"Zipf-compatible / mimicking"
0.959482372797931,0.997383051937818,491,500,4519,100000,500,"Simon reinforcement",90,2090,"Zipf-compatible / mimicking"
0.967270799124289,0.997226118224805,822,831,4519,100000,1000,"Simon reinforcement",90,2090,"Zipf-compatible / mimicking"
0.967270799124289,0.997226118224805,822,831,4519,100000,2000,"Simon reinforcement",90,2090,"Zipf-compatible / mimicking"
0.967270799124289,0.997226118224805,822,831,4519,100000,3000,"Simon reinforcement",90,2090,"Zipf-compatible / mimicking"
1.1938532845406,0.825830224643218,291,300,12116,100000,300,"random segmentation",91,2091,"Zipf-compatible / mimicking"
0.989341401240555,0.831107918373141,491,500,12116,100000,500,"random segmentation",91,2091,"Zipf-compatible / mimicking"
1.18981509840788,0.862713772729643,771,780,12116,100000,1000,"random segmentation",91,2091,"Zipf-compatible / mimicking"
1.18981509840788,0.862713772729643,771,780,12116,100000,2000,"random segmentation",91,2091,"Zipf-compatible / mimicking"
1.18981509840788,0.862713772729643,771,780,12116,100000,3000,"random segmentation",91,2091,"Zipf-compatible / mimicking"
0.96053034809846,0.985450552100525,291,300,4352,100000,300,"Simon reinforcement",91,2091,"Zipf-compatible / mimicking"
0.9555953723042,0.991806152382195,491,500,4352,100000,500,"Simon reinforcement",91,2091,"Zipf-compatible / mimicking"
0.969112575937607,0.994142795146887,833,842,4352,100000,1000,"Simon reinforcement",91,2091,"Zipf-compatible / mimicking"
0.969112575937607,0.994142795146887,833,842,4352,100000,2000,"Simon reinforcement",91,2091,"Zipf-compatible / mimicking"
0.969112575937607,0.994142795146887,833,842,4352,100000,3000,"Simon reinforcement",91,2091,"Zipf-compatible / mimicking"
1.2028214125503,0.832032998583044,291,300,12195,100000,300,"random segmentation",92,2092,"Zipf-compatible / mimicking"
0.99757463269955,0.836379904027199,491,500,12195,100000,500,"random segmentation",92,2092,"Zipf-compatible / mimicking"
1.18265738339288,0.863071864575808,752,761,12195,100000,1000,"random segmentation",92,2092,"Zipf-compatible / mimicking"
1.18265738339288,0.863071864575808,752,761,12195,100000,2000,"random segmentation",92,2092,"Zipf-compatible / mimicking"
1.18265738339288,0.863071864575808,752,761,12195,100000,3000,"random segmentation",92,2092,"Zipf-compatible / mimicking"
0.944720920148029,0.996978012589297,291,300,4489,100000,300,"Simon reinforcement",92,2092,"Zipf-compatible / mimicking"
0.951509880081555,0.997583239154892,491,500,4489,100000,500,"Simon reinforcement",92,2092,"Zipf-compatible / mimicking"
0.949259777016624,0.997314568383845,806,815,4489,100000,1000,"Simon reinforcement",92,2092,"Zipf-compatible / mimicking"
0.949259777016624,0.997314568383845,806,815,4489,100000,2000,"Simon reinforcement",92,2092,"Zipf-compatible / mimicking"
0.949259777016624,0.997314568383845,806,815,4489,100000,3000,"Simon reinforcement",92,2092,"Zipf-compatible / mimicking"
1.19619892728909,0.83390043029114,291,300,12025,100000,300,"random segmentation",93,2093,"Zipf-compatible / mimicking"
0.996989701803748,0.840559117859436,491,500,12025,100000,500,"random segmentation",93,2093,"Zipf-compatible / mimicking"
1.18614583699586,0.86475656972952,757,766,12025,100000,1000,"random segmentation",93,2093,"Zipf-compatible / mimicking"
1.18614583699586,0.86475656972952,757,766,12025,100000,2000,"random segmentation",93,2093,"Zipf-compatible / mimicking"
1.18614583699586,0.86475656972952,757,766,12025,100000,3000,"random segmentation",93,2093,"Zipf-compatible / mimicking"
1.04149025008555,0.998374547485758,291,300,4512,100000,300,"Simon reinforcement",93,2093,"Zipf-compatible / mimicking"
1.05538889593295,0.99850409318907,491,500,4512,100000,500,"Simon reinforcement",93,2093,"Zipf-compatible / mimicking"
1.06202627235429,0.997667976115722,857,866,4512,100000,1000,"Simon reinforcement",93,2093,"Zipf-compatible / mimicking"
1.06202627235429,0.997667976115722,857,866,4512,100000,2000,"Simon reinforcement",93,2093,"Zipf-compatible / mimicking"
1.06202627235429,0.997667976115722,857,866,4512,100000,3000,"Simon reinforcement",93,2093,"Zipf-compatible / mimicking"
1.20190158546925,0.835447205496989,291,300,12007,100000,300,"random segmentation",94,2094,"Zipf-compatible / mimicking"
1.00117430812137,0.841407704449245,491,500,12007,100000,500,"random segmentation",94,2094,"Zipf-compatible / mimicking"
1.18681529128025,0.864756841046886,754,763,12007,100000,1000,"random segmentation",94,2094,"Zipf-compatible / mimicking"
1.18681529128025,0.864756841046886,754,763,12007,100000,2000,"random segmentation",94,2094,"Zipf-compatible / mimicking"
1.18681529128025,0.864756841046886,754,763,12007,100000,3000,"random segmentation",94,2094,"Zipf-compatible / mimicking"
0.947837921930164,0.996214373566292,291,300,4386,100000,300,"Simon reinforcement",94,2094,"Zipf-compatible / mimicking"
0.97950309621001,0.996283899249177,491,500,4386,100000,500,"Simon reinforcement",94,2094,"Zipf-compatible / mimicking"
1.00312513804207,0.995881713886125,794,803,4386,100000,1000,"Simon reinforcement",94,2094,"Zipf-compatible / mimicking"
1.00312513804207,0.995881713886125,794,803,4386,100000,2000,"Simon reinforcement",94,2094,"Zipf-compatible / mimicking"
1.00312513804207,0.995881713886125,794,803,4386,100000,3000,"Simon reinforcement",94,2094,"Zipf-compatible / mimicking"
1.21312639252023,0.828942893349955,291,300,12242,100000,300,"random segmentation",95,2095,"Zipf-compatible / mimicking"
1.0055724132262,0.833588661702242,491,500,12242,100000,500,"random segmentation",95,2095,"Zipf-compatible / mimicking"
1.19264562819076,0.868368433911449,766,775,12242,100000,1000,"random segmentation",95,2095,"Zipf-compatible / mimicking"
1.19264562819076,0.868368433911449,766,775,12242,100000,2000,"random segmentation",95,2095,"Zipf-compatible / mimicking"
1.19264562819076,0.868368433911449,766,775,12242,100000,3000,"random segmentation",95,2095,"Zipf-compatible / mimicking"
1.09933661322726,0.986145074461678,291,300,4486,100000,300,"Simon reinforcement",95,2095,"Zipf-compatible / mimicking"
1.06843524118645,0.990999640708367,491,500,4486,100000,500,"Simon reinforcement",95,2095,"Zipf-compatible / mimicking"
1.05872111334562,0.993507495820207,791,800,4486,100000,1000,"Simon reinforcement",95,2095,"Zipf-compatible / mimicking"
1.05872111334562,0.993507495820207,791,800,4486,100000,2000,"Simon reinforcement",95,2095,"Zipf-compatible / mimicking"
1.05872111334562,0.993507495820207,791,800,4486,100000,3000,"Simon reinforcement",95,2095,"Zipf-compatible / mimicking"
1.20756100999833,0.826967415609903,291,300,12023,100000,300,"random segmentation",96,2096,"Zipf-compatible / mimicking"
1.00407076816388,0.834026384913485,491,500,12023,100000,500,"random segmentation",96,2096,"Zipf-compatible / mimicking"
1.19157890979932,0.867318955940352,777,786,12023,100000,1000,"random segmentation",96,2096,"Zipf-compatible / mimicking"
1.19157890979932,0.867318955940352,777,786,12023,100000,2000,"random segmentation",96,2096,"Zipf-compatible / mimicking"
1.19157890979932,0.867318955940352,777,786,12023,100000,3000,"random segmentation",96,2096,"Zipf-compatible / mimicking"
0.931849252973477,0.998846249549614,291,300,4525,100000,300,"Simon reinforcement",96,2096,"Zipf-compatible / mimicking"
0.927682528950646,0.99865047289781,491,500,4525,100000,500,"Simon reinforcement",96,2096,"Zipf-compatible / mimicking"
0.941725353306408,0.997720353523186,885,894,4525,100000,1000,"Simon reinforcement",96,2096,"Zipf-compatible / mimicking"
0.941725353306408,0.997720353523186,885,894,4525,100000,2000,"Simon reinforcement",96,2096,"Zipf-compatible / mimicking"
0.941725353306408,0.997720353523186,885,894,4525,100000,3000,"Simon reinforcement",96,2096,"Zipf-compatible / mimicking"
1.19191058440528,0.828998756258963,291,300,12121,100000,300,"random segmentation",97,2097,"Zipf-compatible / mimicking"
0.993630927392394,0.836908479545575,491,500,12121,100000,500,"random segmentation",97,2097,"Zipf-compatible / mimicking"
1.19759749415515,0.86994277885421,772,781,12121,100000,1000,"random segmentation",97,2097,"Zipf-compatible / mimicking"
1.19759749415515,0.86994277885421,772,781,12121,100000,2000,"random segmentation",97,2097,"Zipf-compatible / mimicking"
1.19759749415515,0.86994277885421,772,781,12121,100000,3000,"random segmentation",97,2097,"Zipf-compatible / mimicking"
0.902224344084423,0.995585714988355,291,300,4486,100000,300,"Simon reinforcement",97,2097,"Zipf-compatible / mimicking"
0.940420497046291,0.995493408694242,491,500,4486,100000,500,"Simon reinforcement",97,2097,"Zipf-compatible / mimicking"
0.967770783169266,0.99526732414665,797,806,4486,100000,1000,"Simon reinforcement",97,2097,"Zipf-compatible / mimicking"
0.967770783169266,0.99526732414665,797,806,4486,100000,2000,"Simon reinforcement",97,2097,"Zipf-compatible / mimicking"
0.967770783169266,0.99526732414665,797,806,4486,100000,3000,"Simon reinforcement",97,2097,"Zipf-compatible / mimicking"
1.20269599981825,0.83153636620698,291,300,12207,100000,300,"random segmentation",98,2098,"Zipf-compatible / mimicking"
0.997093112673035,0.835785826661177,491,500,12207,100000,500,"random segmentation",98,2098,"Zipf-compatible / mimicking"
1.18463155297381,0.860709369720802,746,755,12207,100000,1000,"random segmentation",98,2098,"Zipf-compatible / mimicking"
1.18463155297381,0.860709369720802,746,755,12207,100000,2000,"random segmentation",98,2098,"Zipf-compatible / mimicking"
1.18463155297381,0.860709369720802,746,755,12207,100000,3000,"random segmentation",98,2098,"Zipf-compatible / mimicking"
0.936590094349916,0.992120615179119,291,300,4525,100000,300,"Simon reinforcement",98,2098,"Zipf-compatible / mimicking"
0.95767924563794,0.994973990109591,491,500,4525,100000,500,"Simon reinforcement",98,2098,"Zipf-compatible / mimicking"
0.976783051712603,0.995606425627712,860,869,4525,100000,1000,"Simon reinforcement",98,2098,"Zipf-compatible / mimicking"
0.976783051712603,0.995606425627712,860,869,4525,100000,2000,"Simon reinforcement",98,2098,"Zipf-compatible / mimicking"
0.976783051712603,0.995606425627712,860,869,4525,100000,3000,"Simon reinforcement",98,2098,"Zipf-compatible / mimicking"
1.200163094294,0.836137593659845,291,300,12169,100000,300,"random segmentation",99,2099,"Zipf-compatible / mimicking"
0.996599765539142,0.840146147649813,491,500,12169,100000,500,"random segmentation",99,2099,"Zipf-compatible / mimicking"
1.19283755750703,0.865128079430869,762,771,12169,100000,1000,"random segmentation",99,2099,"Zipf-compatible / mimicking"
1.19283755750703,0.865128079430869,762,771,12169,100000,2000,"random segmentation",99,2099,"Zipf-compatible / mimicking"
1.19283755750703,0.865128079430869,762,771,12169,100000,3000,"random segmentation",99,2099,"Zipf-compatible / mimicking"
1.0868632750829,0.99614026556248,291,300,4527,100000,300,"Simon reinforcement",99,2099,"Zipf-compatible / mimicking"
1.06043109988793,0.99669630824555,491,500,4527,100000,500,"Simon reinforcement",99,2099,"Zipf-compatible / mimicking"
1.02677694948276,0.996101410699566,881,890,4527,100000,1000,"Simon reinforcement",99,2099,"Zipf-compatible / mimicking"
1.02677694948276,0.996101410699566,881,890,4527,100000,2000,"Simon reinforcement",99,2099,"Zipf-compatible / mimicking"
1.02677694948276,0.996101410699566,881,890,4527,100000,3000,"Simon reinforcement",99,2099,"Zipf-compatible / mimicking"
1.20932848281785,0.831914697529526,291,300,12133,100000,300,"random segmentation",100,2100,"Zipf-compatible / mimicking"
1.01023701329428,0.840475071318455,491,500,12133,100000,500,"random segmentation",100,2100,"Zipf-compatible / mimicking"
1.18555005736749,0.866531945807135,755,764,12133,100000,1000,"random segmentation",100,2100,"Zipf-compatible / mimicking"
1.18555005736749,0.866531945807135,755,764,12133,100000,2000,"random segmentation",100,2100,"Zipf-compatible / mimicking"
1.18555005736749,0.866531945807135,755,764,12133,100000,3000,"random segmentation",100,2100,"Zipf-compatible / mimicking"
1.07307237305415,0.99761126594983,291,300,4597,100000,300,"Simon reinforcement",100,2100,"Zipf-compatible / mimicking"
1.04871931041281,0.997528264889791,491,500,4597,100000,500,"Simon reinforcement",100,2100,"Zipf-compatible / mimicking"
1.02465018334355,0.99669288343388,816,825,4597,100000,1000,"Simon reinforcement",100,2100,"Zipf-compatible / mimicking"
1.02465018334355,0.99669288343388,816,825,4597,100000,2000,"Simon reinforcement",100,2100,"Zipf-compatible / mimicking"
1.02465018334355,0.99669288343388,816,825,4597,100000,3000,"Simon reinforcement",100,2100,"Zipf-compatible / mimicking"
