"alpha","r2","n_fit","effective_r_max","vocabulary","tokens","r_max","generator","replicate","seed","benchmark"
0.996602555712916,0.998720357629832,491,500,4805,100000,500,"latent mixture",26,2026,"strict equifinality"
0.97070375666212,0.998573192904486,991,1000,4805,100000,1000,"latent mixture",26,2026,"strict equifinality"
0.964493303130572,0.998300886245837,1991,2000,4805,100000,2000,"latent mixture",26,2026,"strict equifinality"
0.96295287175103,0.997958249018836,2433,2442,4805,100000,3000,"latent mixture",26,2026,"strict equifinality"
0.998907346386599,0.99915772132764,291,300,5000,100000,300,"sample-space reduction",26,2026,"strict equifinality"
0.995347011496811,0.999435964422528,491,500,5000,100000,500,"sample-space reduction",26,2026,"strict equifinality"
0.984919769985318,0.999365672702862,991,1000,5000,100000,1000,"sample-space reduction",26,2026,"strict equifinality"
0.975249528113295,0.998787091107904,1991,2000,5000,100000,2000,"sample-space reduction",26,2026,"strict equifinality"
0.970222079423816,0.998267366111795,2590,2599,5000,100000,3000,"sample-space reduction",26,2026,"strict equifinality"
0.994799712860014,0.999263215977515,291,300,4876,100000,300,"finite Zipf reference",27,2027,"strict equifinality"
0.994977503309287,0.999504183047837,491,500,4876,100000,500,"finite Zipf reference",27,2027,"strict equifinality"
0.990997636122794,0.999468210135138,991,1000,4876,100000,1000,"finite Zipf reference",27,2027,"strict equifinality"
0.980135674948407,0.998788659740051,1991,2000,4876,100000,2000,"finite Zipf reference",27,2027,"strict equifinality"
0.969671951677588,0.998048811689357,2615,2624,4876,100000,3000,"finite Zipf reference",27,2027,"strict equifinality"
0.978190962896201,0.999105922114543,291,300,4596,100000,300,"Zipf Markov control",27,2027,"strict equifinality"
0.970868555801984,0.999344973489751,491,500,4596,100000,500,"Zipf Markov control",27,2027,"strict equifinality"
0.96392174273738,0.999331778312641,991,1000,4596,100000,1000,"Zipf Markov control",27,2027,"strict equifinality"
0.968268529824453,0.998682861493964,1991,2000,4596,100000,2000,"Zipf Markov control",27,2027,"strict equifinality"
0.975264926843582,0.998202754811608,2544,2553,4596,100000,3000,"Zipf Markov control",27,2027,"strict equifinality"
1.018725788478,0.99929835501137,291,300,4836,100000,300,"latent mixture",27,2027,"strict equifinality"
1.01099229633787,0.9994099385981,491,500,4836,100000,500,"latent mixture",27,2027,"strict equifinality"
0.991924726916557,0.999065213013087,991,1000,4836,100000,1000,"latent mixture",27,2027,"strict equifinality"
0.977884497851734,0.99857261719745,1991,2000,4836,100000,2000,"latent mixture",27,2027,"strict equifinality"
0.971704943114315,0.998016164048126,2526,2535,4836,100000,3000,"latent mixture",27,2027,"strict equifinality"
1.00273769693543,0.999477553049367,291,300,5013,100000,300,"sample-space reduction",27,2027,"strict equifinality"
0.997308857437492,0.999532054376646,491,500,5013,100000,500,"sample-space reduction",27,2027,"strict equifinality"
0.991720542924392,0.999462320769596,991,1000,5013,100000,1000,"sample-space reduction",27,2027,"strict equifinality"
0.977771133675297,0.998758913490923,1991,2000,5013,100000,2000,"sample-space reduction",27,2027,"strict equifinality"
0.965704159155922,0.997902031110927,2638,2647,5013,100000,3000,"sample-space reduction",27,2027,"strict equifinality"
0.992585496116939,0.998735633302345,291,300,4878,100000,300,"finite Zipf reference",28,2028,"strict equifinality"
1.00273855978308,0.99917118175159,491,500,4878,100000,500,"finite Zipf reference",28,2028,"strict equifinality"
0.987781419390972,0.999163104213697,991,1000,4878,100000,1000,"finite Zipf reference",28,2028,"strict equifinality"
0.972931156663173,0.998559632607752,1991,2000,4878,100000,2000,"finite Zipf reference",28,2028,"strict equifinality"
0.967306949871132,0.998113712966959,2605,2614,4878,100000,3000,"finite Zipf reference",28,2028,"strict equifinality"
0.979369704179831,0.999047534849815,291,300,4600,100000,300,"Zipf Markov control",28,2028,"strict equifinality"
0.971349771260359,0.999290600888811,491,500,4600,100000,500,"Zipf Markov control",28,2028,"strict equifinality"
0.968953366867351,0.999264934975569,991,1000,4600,100000,1000,"Zipf Markov control",28,2028,"strict equifinality"
0.957484338489964,0.998600519809643,1991,2000,4600,100000,2000,"Zipf Markov control",28,2028,"strict equifinality"
0.964594634300355,0.998182022837703,2577,2586,4600,100000,3000,"Zipf Markov control",28,2028,"strict equifinality"
0.98104426463382,0.996989376884021,291,300,4813,100000,300,"latent mixture",28,2028,"strict equifinality"
0.966149972035535,0.998055012426228,491,500,4813,100000,500,"latent mixture",28,2028,"strict equifinality"
0.954925443645615,0.9986438569863,991,1000,4813,100000,1000,"latent mixture",28,2028,"strict equifinality"
0.950359903393276,0.998469141055216,1991,2000,4813,100000,2000,"latent mixture",28,2028,"strict equifinality"
0.946248096631307,0.998016676702237,2501,2510,4813,100000,3000,"latent mixture",28,2028,"strict equifinality"
0.990469718934087,0.998937252797678,291,300,5014,100000,300,"sample-space reduction",28,2028,"strict equifinality"
0.978264594023392,0.999077525612115,491,500,5014,100000,500,"sample-space reduction",28,2028,"strict equifinality"
0.986091070295537,0.999249598359366,991,1000,5014,100000,1000,"sample-space reduction",28,2028,"strict equifinality"
0.978426618182197,0.998749720905352,1991,2000,5014,100000,2000,"sample-space reduction",28,2028,"strict equifinality"
0.972261039924506,0.998229965520895,2582,2591,5014,100000,3000,"sample-space reduction",28,2028,"strict equifinality"
0.993887624737752,0.999319147522662,291,300,4876,100000,300,"finite Zipf reference",29,2029,"strict equifinality"
1.00239938313385,0.99937261496533,491,500,4876,100000,500,"finite Zipf reference",29,2029,"strict equifinality"
0.996196726143791,0.99940704894705,991,1000,4876,100000,1000,"finite Zipf reference",29,2029,"strict equifinality"
0.975768730982574,0.998494068462854,1991,2000,4876,100000,2000,"finite Zipf reference",29,2029,"strict equifinality"
0.967462412238245,0.997935343330236,2622,2631,4876,100000,3000,"finite Zipf reference",29,2029,"strict equifinality"
0.998439867072497,0.998651337189186,291,300,4611,100000,300,"Zipf Markov control",29,2029,"strict equifinality"
0.990830277526056,0.999073453613797,491,500,4611,100000,500,"Zipf Markov control",29,2029,"strict equifinality"
0.973288461881334,0.999038370499176,991,1000,4611,100000,1000,"Zipf Markov control",29,2029,"strict equifinality"
0.952485246217857,0.998254247299417,1991,2000,4611,100000,2000,"Zipf Markov control",29,2029,"strict equifinality"
0.954817855441992,0.998052410310009,2652,2661,4611,100000,3000,"Zipf Markov control",29,2029,"strict equifinality"
0.998374255610147,0.99843898491274,291,300,4755,100000,300,"latent mixture",29,2029,"strict equifinality"
0.990896857836145,0.998799937500833,491,500,4755,100000,500,"latent mixture",29,2029,"strict equifinality"
0.962752430891573,0.998357930020566,991,1000,4755,100000,1000,"latent mixture",29,2029,"strict equifinality"
0.961316383654685,0.998178691681406,1991,2000,4755,100000,2000,"latent mixture",29,2029,"strict equifinality"
0.965659228229856,0.997986502117442,2347,2356,4755,100000,3000,"latent mixture",29,2029,"strict equifinality"
1.00299630857551,0.999300170446261,291,300,5020,100000,300,"sample-space reduction",29,2029,"strict equifinality"
0.99528288213365,0.999216000730901,491,500,5020,100000,500,"sample-space reduction",29,2029,"strict equifinality"
0.988130652123163,0.999230959449662,991,1000,5020,100000,1000,"sample-space reduction",29,2029,"strict equifinality"
0.986154331462275,0.998843986494546,1991,2000,5020,100000,2000,"sample-space reduction",29,2029,"strict equifinality"
0.974870191737011,0.997943074382199,2628,2637,5020,100000,3000,"sample-space reduction",29,2029,"strict equifinality"
0.995165396456276,0.998834076773704,291,300,4841,100000,300,"finite Zipf reference",30,2030,"strict equifinality"
0.987553235083222,0.999182669589273,491,500,4841,100000,500,"finite Zipf reference",30,2030,"strict equifinality"
0.988142966648376,0.999310891712711,991,1000,4841,100000,1000,"finite Zipf reference",30,2030,"strict equifinality"
0.972946106078291,0.998621023774527,1991,2000,4841,100000,2000,"finite Zipf reference",30,2030,"strict equifinality"
0.970013790608755,0.998233678487336,2576,2585,4841,100000,3000,"finite Zipf reference",30,2030,"strict equifinality"
0.982958299877296,0.998579006586747,291,300,4595,100000,300,"Zipf Markov control",30,2030,"strict equifinality"
0.975284232105639,0.999070727175407,491,500,4595,100000,500,"Zipf Markov control",30,2030,"strict equifinality"
0.974939788460668,0.999233425300089,991,1000,4595,100000,1000,"Zipf Markov control",30,2030,"strict equifinality"
0.953790392965346,0.998033499438097,1991,2000,4595,100000,2000,"Zipf Markov control",30,2030,"strict equifinality"
0.96302384365586,0.997596113331057,2546,2555,4595,100000,3000,"Zipf Markov control",30,2030,"strict equifinality"
0.983107069357571,0.999282126081865,291,300,4877,100000,300,"latent mixture",30,2030,"strict equifinality"
0.982361733617934,0.99953373413983,491,500,4877,100000,500,"latent mixture",30,2030,"strict equifinality"
0.970772021525009,0.999215512952002,991,1000,4877,100000,1000,"latent mixture",30,2030,"strict equifinality"
0.939236718755335,0.997705196122696,1991,2000,4877,100000,2000,"latent mixture",30,2030,"strict equifinality"
0.93607699900374,0.997557623015744,2709,2718,4877,100000,3000,"latent mixture",30,2030,"strict equifinality"
0.991350677095355,0.999275090888568,291,300,5014,100000,300,"sample-space reduction",30,2030,"strict equifinality"
0.984502573525317,0.999403144311102,491,500,5014,100000,500,"sample-space reduction",30,2030,"strict equifinality"
0.979252409622739,0.999434735360587,991,1000,5014,100000,1000,"sample-space reduction",30,2030,"strict equifinality"
0.975105160924273,0.99889619654678,1991,2000,5014,100000,2000,"sample-space reduction",30,2030,"strict equifinality"
0.968764060811348,0.998288656641731,2623,2632,5014,100000,3000,"sample-space reduction",30,2030,"strict equifinality"
1.00067333357219,0.999484484371766,291,300,4842,100000,300,"finite Zipf reference",31,2031,"strict equifinality"
0.991240274077336,0.999522909211924,491,500,4842,100000,500,"finite Zipf reference",31,2031,"strict equifinality"
0.987684600463619,0.999504831935667,991,1000,4842,100000,1000,"finite Zipf reference",31,2031,"strict equifinality"
0.97880865380361,0.998865692938509,1991,2000,4842,100000,2000,"finite Zipf reference",31,2031,"strict equifinality"
0.974700811687882,0.998407748743824,2561,2570,4842,100000,3000,"finite Zipf reference",31,2031,"strict equifinality"
0.984156756529848,0.999185702453198,291,300,4594,100000,300,"Zipf Markov control",31,2031,"strict equifinality"
0.977041683196356,0.999355730313096,491,500,4594,100000,500,"Zipf Markov control",31,2031,"strict equifinality"
0.976504910925474,0.999448633478145,991,1000,4594,100000,1000,"Zipf Markov control",31,2031,"strict equifinality"
0.966422487810984,0.998734428928372,1991,2000,4594,100000,2000,"Zipf Markov control",31,2031,"strict equifinality"
0.971296156503415,0.998306033551434,2594,2603,4594,100000,3000,"Zipf Markov control",31,2031,"strict equifinality"
1.03466959532098,0.998792582903878,291,300,4766,100000,300,"latent mixture",31,2031,"strict equifinality"
1.01716791034032,0.998943829326591,491,500,4766,100000,500,"latent mixture",31,2031,"strict equifinality"
0.9813324459234,0.998095183676612,991,1000,4766,100000,1000,"latent mixture",31,2031,"strict equifinality"
0.967761513110671,0.997906202339298,1991,2000,4766,100000,2000,"latent mixture",31,2031,"strict equifinality"
0.968957058036222,0.997777628954018,2381,2390,4766,100000,3000,"latent mixture",31,2031,"strict equifinality"
0.983801519449817,0.999214515106673,291,300,5007,100000,300,"sample-space reduction",31,2031,"strict equifinality"
0.98941161069825,0.99947469816082,491,500,5007,100000,500,"sample-space reduction",31,2031,"strict equifinality"
0.982236209799559,0.999419922907518,991,1000,5007,100000,1000,"sample-space reduction",31,2031,"strict equifinality"
0.982247548872918,0.998916001133439,1991,2000,5007,100000,2000,"sample-space reduction",31,2031,"strict equifinality"
0.972337426539517,0.997948822850733,2668,2677,5007,100000,3000,"sample-space reduction",31,2031,"strict equifinality"
0.993139610363462,0.999488593819365,291,300,4858,100000,300,"finite Zipf reference",32,2032,"strict equifinality"
0.990099663853227,0.999631674989444,491,500,4858,100000,500,"finite Zipf reference",32,2032,"strict equifinality"
0.991211533405812,0.999526062368911,991,1000,4858,100000,1000,"finite Zipf reference",32,2032,"strict equifinality"
0.982210224077184,0.998835177307323,1991,2000,4858,100000,2000,"finite Zipf reference",32,2032,"strict equifinality"
0.973427864399567,0.998160579836964,2610,2619,4858,100000,3000,"finite Zipf reference",32,2032,"strict equifinality"
0.992707938623399,0.999257855094909,291,300,4590,100000,300,"Zipf Markov control",32,2032,"strict equifinality"
0.979995231917023,0.999342554227417,491,500,4590,100000,500,"Zipf Markov control",32,2032,"strict equifinality"
0.974020580743513,0.999418837351317,991,1000,4590,100000,1000,"Zipf Markov control",32,2032,"strict equifinality"
0.966995670925006,0.99877613511825,1991,2000,4590,100000,2000,"Zipf Markov control",32,2032,"strict equifinality"
0.969874985333146,0.99844801230509,2535,2544,4590,100000,3000,"Zipf Markov control",32,2032,"strict equifinality"
0.977933150994121,0.999169358961703,291,300,4788,100000,300,"latent mixture",32,2032,"strict equifinality"
0.974643985742805,0.99944154682959,491,500,4788,100000,500,"latent mixture",32,2032,"strict equifinality"
0.956473956115269,0.99913517042632,991,1000,4788,100000,1000,"latent mixture",32,2032,"strict equifinality"
0.952376290680477,0.998683928978772,1991,2000,4788,100000,2000,"latent mixture",32,2032,"strict equifinality"
0.954794215864365,0.998278507735416,2428,2437,4788,100000,3000,"latent mixture",32,2032,"strict equifinality"
0.991687973804314,0.999090195543046,291,300,4989,100000,300,"sample-space reduction",32,2032,"strict equifinality"
0.983934052720226,0.999368307839321,491,500,4989,100000,500,"sample-space reduction",32,2032,"strict equifinality"
0.981609297304871,0.999332855165775,991,1000,4989,100000,1000,"sample-space reduction",32,2032,"strict equifinality"
0.976509175223125,0.998844226165816,1991,2000,4989,100000,2000,"sample-space reduction",32,2032,"strict equifinality"
0.969528944622073,0.998156644080517,2635,2644,4989,100000,3000,"sample-space reduction",32,2032,"strict equifinality"
0.995765002350932,0.999025038245221,291,300,4845,100000,300,"finite Zipf reference",33,2033,"strict equifinality"
0.990975540082161,0.999306568655408,491,500,4845,100000,500,"finite Zipf reference",33,2033,"strict equifinality"
0.983992956539979,0.999401910938501,991,1000,4845,100000,1000,"finite Zipf reference",33,2033,"strict equifinality"
0.978745738930517,0.998846647801275,1991,2000,4845,100000,2000,"finite Zipf reference",33,2033,"strict equifinality"
0.975408636536105,0.998378719557126,2566,2575,4845,100000,3000,"finite Zipf reference",33,2033,"strict equifinality"
0.981659901094174,0.998735449076325,291,300,4587,100000,300,"Zipf Markov control",33,2033,"strict equifinality"
0.98594003225763,0.999061515884189,491,500,4587,100000,500,"Zipf Markov control",33,2033,"strict equifinality"
0.97227341074744,0.999141144703093,991,1000,4587,100000,1000,"Zipf Markov control",33,2033,"strict equifinality"
0.962167004126982,0.998576457097131,1991,2000,4587,100000,2000,"Zipf Markov control",33,2033,"strict equifinality"
0.966723410066642,0.99824575490627,2598,2607,4587,100000,3000,"Zipf Markov control",33,2033,"strict equifinality"
1.0220481743775,0.999268965519999,291,300,4778,100000,300,"latent mixture",33,2033,"strict equifinality"
1.00921144667579,0.999355871409142,491,500,4778,100000,500,"latent mixture",33,2033,"strict equifinality"
0.988818371768505,0.999027758723669,991,1000,4778,100000,1000,"latent mixture",33,2033,"strict equifinality"
0.989653411724311,0.998448531827025,1991,2000,4778,100000,2000,"latent mixture",33,2033,"strict equifinality"
0.992155138622491,0.998251837112603,2360,2369,4778,100000,3000,"latent mixture",33,2033,"strict equifinality"
0.993922328143297,0.999166642993698,291,300,5000,100000,300,"sample-space reduction",33,2033,"strict equifinality"
0.990272241102497,0.99933890721508,491,500,5000,100000,500,"sample-space reduction",33,2033,"strict equifinality"
0.986452760745345,0.999329531645388,991,1000,5000,100000,1000,"sample-space reduction",33,2033,"strict equifinality"
0.978330401610404,0.99881216184744,1991,2000,5000,100000,2000,"sample-space reduction",33,2033,"strict equifinality"
0.974648381262917,0.998280442151339,2576,2585,5000,100000,3000,"sample-space reduction",33,2033,"strict equifinality"
0.994344555949718,0.999084476598862,291,300,4873,100000,300,"finite Zipf reference",34,2034,"strict equifinality"
0.991443272173762,0.999430225276305,491,500,4873,100000,500,"finite Zipf reference",34,2034,"strict equifinality"
0.977328880335595,0.99927581729545,991,1000,4873,100000,1000,"finite Zipf reference",34,2034,"strict equifinality"
0.9815131818531,0.998863019052607,1991,2000,4873,100000,2000,"finite Zipf reference",34,2034,"strict equifinality"
0.978865376371616,0.998295206886718,2575,2584,4873,100000,3000,"finite Zipf reference",34,2034,"strict equifinality"
0.986283652950099,0.998977798846112,291,300,4609,100000,300,"Zipf Markov control",34,2034,"strict equifinality"
0.99003824822914,0.99937049916186,491,500,4609,100000,500,"Zipf Markov control",34,2034,"strict equifinality"
0.981985102472441,0.999411508554477,991,1000,4609,100000,1000,"Zipf Markov control",34,2034,"strict equifinality"
0.967204563238604,0.998625603966549,1991,2000,4609,100000,2000,"Zipf Markov control",34,2034,"strict equifinality"
0.970006160356937,0.998327640865263,2565,2574,4609,100000,3000,"Zipf Markov control",34,2034,"strict equifinality"
1.04303105447248,0.998849035208876,291,300,4828,100000,300,"latent mixture",34,2034,"strict equifinality"
1.01959777245141,0.998653480849199,491,500,4828,100000,500,"latent mixture",34,2034,"strict equifinality"
0.98821848946785,0.998207578798307,991,1000,4828,100000,1000,"latent mixture",34,2034,"strict equifinality"
0.95403901460711,0.997148149660385,1991,2000,4828,100000,2000,"latent mixture",34,2034,"strict equifinality"
0.9459113758057,0.996846414258613,2536,2545,4828,100000,3000,"latent mixture",34,2034,"strict equifinality"
0.991882914971052,0.999325914999012,291,300,5018,100000,300,"sample-space reduction",34,2034,"strict equifinality"
0.991543754720818,0.99941215718998,491,500,5018,100000,500,"sample-space reduction",34,2034,"strict equifinality"
0.986547078712093,0.999432158994666,991,1000,5018,100000,1000,"sample-space reduction",34,2034,"strict equifinality"
0.975451673651508,0.998780155580546,1991,2000,5018,100000,2000,"sample-space reduction",34,2034,"strict equifinality"
0.96780689293952,0.998146688225143,2620,2629,5018,100000,3000,"sample-space reduction",34,2034,"strict equifinality"
0.983230971088131,0.999090498257317,291,300,4849,100000,300,"finite Zipf reference",35,2035,"strict equifinality"
0.991987142965173,0.999353686963998,491,500,4849,100000,500,"finite Zipf reference",35,2035,"strict equifinality"
0.982501650186821,0.999361545032059,991,1000,4849,100000,1000,"finite Zipf reference",35,2035,"strict equifinality"
0.98122022284044,0.998856390968443,1991,2000,4849,100000,2000,"finite Zipf reference",35,2035,"strict equifinality"
0.97344949334162,0.9981521358569,2616,2625,4849,100000,3000,"finite Zipf reference",35,2035,"strict equifinality"
0.986667089905571,0.998933999239974,291,300,4602,100000,300,"Zipf Markov control",35,2035,"strict equifinality"
0.986355660435722,0.999248683467675,491,500,4602,100000,500,"Zipf Markov control",35,2035,"strict equifinality"
0.975738917605067,0.999230416674869,991,1000,4602,100000,1000,"Zipf Markov control",35,2035,"strict equifinality"
0.962564289447842,0.998560706401996,1991,2000,4602,100000,2000,"Zipf Markov control",35,2035,"strict equifinality"
0.966028744653144,0.998271738764539,2569,2578,4602,100000,3000,"Zipf Markov control",35,2035,"strict equifinality"
0.997344994450523,0.999101243382686,291,300,4747,100000,300,"latent mixture",35,2035,"strict equifinality"
1.00733245047822,0.999339926329408,491,500,4747,100000,500,"latent mixture",35,2035,"strict equifinality"
0.988798057293465,0.9991625081457,991,1000,4747,100000,1000,"latent mixture",35,2035,"strict equifinality"
0.972536581281354,0.998482912741351,1991,2000,4747,100000,2000,"latent mixture",35,2035,"strict equifinality"
0.972189563860224,0.998148242655039,2423,2432,4747,100000,3000,"latent mixture",35,2035,"strict equifinality"
1.00591019948149,0.999419586923783,291,300,5014,100000,300,"sample-space reduction",35,2035,"strict equifinality"
0.995626511139692,0.999476139703731,491,500,5014,100000,500,"sample-space reduction",35,2035,"strict equifinality"
0.985544886855962,0.999392745409654,991,1000,5014,100000,1000,"sample-space reduction",35,2035,"strict equifinality"
0.976301604220976,0.998821782159631,1991,2000,5014,100000,2000,"sample-space reduction",35,2035,"strict equifinality"
0.966697998993325,0.998041147690056,2639,2648,5014,100000,3000,"sample-space reduction",35,2035,"strict equifinality"
0.998301134435703,0.99931718712254,291,300,4848,100000,300,"finite Zipf reference",36,2036,"strict equifinality"
0.998755282357448,0.999499929721986,491,500,4848,100000,500,"finite Zipf reference",36,2036,"strict equifinality"
0.992012088803511,0.999438586762009,991,1000,4848,100000,1000,"finite Zipf reference",36,2036,"strict equifinality"
0.979781952273807,0.998795452977713,1991,2000,4848,100000,2000,"finite Zipf reference",36,2036,"strict equifinality"
0.970985436304491,0.998099180268943,2624,2633,4848,100000,3000,"finite Zipf reference",36,2036,"strict equifinality"
0.989417824631789,0.999270067772274,291,300,4581,100000,300,"Zipf Markov control",36,2036,"strict equifinality"
0.990981873495947,0.9995008285698,491,500,4581,100000,500,"Zipf Markov control",36,2036,"strict equifinality"
0.977516539640844,0.999366571748634,991,1000,4581,100000,1000,"Zipf Markov control",36,2036,"strict equifinality"
0.959123523434278,0.998438602922756,1991,2000,4581,100000,2000,"Zipf Markov control",36,2036,"strict equifinality"
0.963013510446563,0.998174281860278,2583,2592,4581,100000,3000,"Zipf Markov control",36,2036,"strict equifinality"
0.989510443846348,0.999583412392159,291,300,4740,100000,300,"latent mixture",36,2036,"strict equifinality"
0.995439370143673,0.999589445346371,491,500,4740,100000,500,"latent mixture",36,2036,"strict equifinality"
0.996816121495474,0.999529511667317,991,1000,4740,100000,1000,"latent mixture",36,2036,"strict equifinality"
1.00197606629718,0.998603805322755,1991,2000,4740,100000,2000,"latent mixture",36,2036,"strict equifinality"
1.00452656902472,0.998491068045271,2308,2317,4740,100000,3000,"latent mixture",36,2036,"strict equifinality"
0.99821896850791,0.999376311493957,291,300,5002,100000,300,"sample-space reduction",36,2036,"strict equifinality"
0.996639799804998,0.999496422612802,491,500,5002,100000,500,"sample-space reduction",36,2036,"strict equifinality"
0.98794172803363,0.999402808699349,991,1000,5002,100000,1000,"sample-space reduction",36,2036,"strict equifinality"
0.974016270110824,0.998654856606439,1991,2000,5002,100000,2000,"sample-space reduction",36,2036,"strict equifinality"
0.964090128018944,0.997914457618325,2659,2668,5002,100000,3000,"sample-space reduction",36,2036,"strict equifinality"
1.00409160959617,0.998979970943613,291,300,4855,100000,300,"finite Zipf reference",37,2037,"strict equifinality"
0.991171916143061,0.999191187306028,491,500,4855,100000,500,"finite Zipf reference",37,2037,"strict equifinality"
0.988255525458875,0.999335478234881,991,1000,4855,100000,1000,"finite Zipf reference",37,2037,"strict equifinality"
0.97642063978773,0.998681502283846,1991,2000,4855,100000,2000,"finite Zipf reference",37,2037,"strict equifinality"
0.969902149947286,0.998145590004333,2606,2615,4855,100000,3000,"finite Zipf reference",37,2037,"strict equifinality"
1.00279667960037,0.999110195461395,291,300,4623,100000,300,"Zipf Markov control",37,2037,"strict equifinality"
0.991750260476258,0.999208072867751,491,500,4623,100000,500,"Zipf Markov control",37,2037,"strict equifinality"
0.968631884469686,0.99894374605856,991,1000,4623,100000,1000,"Zipf Markov control",37,2037,"strict equifinality"
0.960996726017468,0.998543589637829,1991,2000,4623,100000,2000,"Zipf Markov control",37,2037,"strict equifinality"
0.965819725707629,0.998202975573589,2571,2580,4623,100000,3000,"Zipf Markov control",37,2037,"strict equifinality"
0.968024915606157,0.999246624122122,291,300,4707,100000,300,"latent mixture",37,2037,"strict equifinality"
1.00494353239821,0.998077955655339,491,500,4707,100000,500,"latent mixture",37,2037,"strict equifinality"
1.02196697641137,0.998674944743499,991,1000,4707,100000,1000,"latent mixture",37,2037,"strict equifinality"
1.04187371540425,0.998080885919085,1991,2000,4707,100000,2000,"latent mixture",37,2037,"strict equifinality"
1.03894384938557,0.998107890797916,2167,2176,4707,100000,3000,"latent mixture",37,2037,"strict equifinality"
0.989785345130891,0.999608731791289,291,300,5033,100000,300,"sample-space reduction",37,2037,"strict equifinality"
0.998615637083385,0.999392893020194,491,500,5033,100000,500,"sample-space reduction",37,2037,"strict equifinality"
0.98745739479115,0.999322794872678,991,1000,5033,100000,1000,"sample-space reduction",37,2037,"strict equifinality"
0.977408034898193,0.998696619173227,1991,2000,5033,100000,2000,"sample-space reduction",37,2037,"strict equifinality"
0.967755485723157,0.997925472813706,2635,2644,5033,100000,3000,"sample-space reduction",37,2037,"strict equifinality"
0.996868564750965,0.99902479209782,291,300,4867,100000,300,"finite Zipf reference",38,2038,"strict equifinality"
0.996394010928819,0.999372313418586,491,500,4867,100000,500,"finite Zipf reference",38,2038,"strict equifinality"
0.980561880541621,0.999252643011063,991,1000,4867,100000,1000,"finite Zipf reference",38,2038,"strict equifinality"
0.974856053064947,0.998791191082724,1991,2000,4867,100000,2000,"finite Zipf reference",38,2038,"strict equifinality"
0.972081659694564,0.998216547487781,2614,2623,4867,100000,3000,"finite Zipf reference",38,2038,"strict equifinality"
0.987282817845231,0.998944734193981,291,300,4599,100000,300,"Zipf Markov control",38,2038,"strict equifinality"
0.975755889256285,0.999155483778791,491,500,4599,100000,500,"Zipf Markov control",38,2038,"strict equifinality"
0.970206748296294,0.999319819614042,991,1000,4599,100000,1000,"Zipf Markov control",38,2038,"strict equifinality"
0.967295588273906,0.998716604885912,1991,2000,4599,100000,2000,"Zipf Markov control",38,2038,"strict equifinality"
0.970023220599013,0.998379882934564,2575,2584,4599,100000,3000,"Zipf Markov control",38,2038,"strict equifinality"
0.974240772025483,0.998899866029012,291,300,4773,100000,300,"latent mixture",38,2038,"strict equifinality"
0.969529128975546,0.999246267472341,491,500,4773,100000,500,"latent mixture",38,2038,"strict equifinality"
0.969132410628591,0.999362321518732,991,1000,4773,100000,1000,"latent mixture",38,2038,"strict equifinality"
0.971154691400564,0.998706062964972,1991,2000,4773,100000,2000,"latent mixture",38,2038,"strict equifinality"
0.978303564342004,0.998147045753754,2435,2444,4773,100000,3000,"latent mixture",38,2038,"strict equifinality"
1.00023596461179,0.999281159057434,291,300,5007,100000,300,"sample-space reduction",38,2038,"strict equifinality"
1.00077809110721,0.999332683876423,491,500,5007,100000,500,"sample-space reduction",38,2038,"strict equifinality"
0.98120000584132,0.999060035945951,991,1000,5007,100000,1000,"sample-space reduction",38,2038,"strict equifinality"
0.983255949207107,0.998757179957285,1991,2000,5007,100000,2000,"sample-space reduction",38,2038,"strict equifinality"
0.976069639042661,0.998082887809612,2596,2605,5007,100000,3000,"sample-space reduction",38,2038,"strict equifinality"
0.99147722224729,0.999442980525338,291,300,4848,100000,300,"finite Zipf reference",39,2039,"strict equifinality"
0.990115034906301,0.999565161244133,491,500,4848,100000,500,"finite Zipf reference",39,2039,"strict equifinality"
0.987527156117317,0.999502018462268,991,1000,4848,100000,1000,"finite Zipf reference",39,2039,"strict equifinality"
0.987154949219525,0.998913334509538,1991,2000,4848,100000,2000,"finite Zipf reference",39,2039,"strict equifinality"
0.979400942783842,0.998231335456854,2574,2583,4848,100000,3000,"finite Zipf reference",39,2039,"strict equifinality"
0.992370348136361,0.999195826662343,291,300,4597,100000,300,"Zipf Markov control",39,2039,"strict equifinality"
0.977811440794054,0.999218403027711,491,500,4597,100000,500,"Zipf Markov control",39,2039,"strict equifinality"
0.967081757371271,0.999260193740874,991,1000,4597,100000,1000,"Zipf Markov control",39,2039,"strict equifinality"
0.957313723548667,0.998672470566061,1991,2000,4597,100000,2000,"Zipf Markov control",39,2039,"strict equifinality"
0.961213362882555,0.998310664143544,2640,2649,4597,100000,3000,"Zipf Markov control",39,2039,"strict equifinality"
1.01445005927091,0.998941794983994,291,300,4709,100000,300,"latent mixture",39,2039,"strict equifinality"
1.01234443862112,0.999314201923421,491,500,4709,100000,500,"latent mixture",39,2039,"strict equifinality"
1.00274781944937,0.999261253428347,991,1000,4709,100000,1000,"latent mixture",39,2039,"strict equifinality"
1.01508662467093,0.998362661472093,1991,2000,4709,100000,2000,"latent mixture",39,2039,"strict equifinality"
1.01238997792393,0.998378517440813,2195,2204,4709,100000,3000,"latent mixture",39,2039,"strict equifinality"
0.996922896873694,0.999284631235103,291,300,5014,100000,300,"sample-space reduction",39,2039,"strict equifinality"
